enemy_team_id,mission,leader,effect_ext,ai_name,member
426,,猎鸥,,待机,猎鸥*4|胡蜂*4
427,,切割者,,待机,切割者*12
428,,胡蜂,,待机,胡蜂*12
429,,猎鸥,,待机,猎鸥*4|胡蜂*12
430,经验特训Ⅱ,猎鸥,,待机,猎鸥*6|胡蜂*6
431,经验特训Ⅱ,切割者,,待机,切割者*8|胡蜂*8
432,经验特训Ⅱ,胡蜂,,待机,侦查者*10|胡蜂*12
433,,胡蜂,,待机,胡蜂*10
434,,猎鸥,,待机,切割者*8|猎鸥*8
435,,护卫者,,待机,护卫者*6|猎鸥*4|胡蜂*4
436,,护卫者,,待机,护卫者*8|猎鸥*4|胡蜂*4
437,,龙骑兵,,待机,龙骑兵*15
438,,护卫者,,待机,劫豹*1|护卫者*6|猎鸥*4|胡蜂*9
439,,龙骑兵,,待机,猎鸥*10|龙骑兵*8
440,,猎鸥,,待机,猎鸥*24
441,,护卫者,,待机,护卫者*6|猎鸥*12|胡蜂*12
442,经验特训Ⅲ,胡蜂,,待机,胡蜂*20
443,经验特训Ⅲ,猎鸥,,待机,护卫者*9|猎鸥*9
444,经验特训Ⅲ,胡蜂,,待机,胡蜂*12|龙骑兵*12
445,经验特训Ⅲ,护卫者,,待机,护卫者*12|猎鸥*16
446,,切割者,,待机,侦查者*20|切割者*9
447,,胡蜂,,待机,切割者*9|胡蜂*6
448,,切割者,,待机,切割者*15
449,,猎鸥,,待机,猎鸥*3|胡蜂*8
450,,胡蜂,,待机,胡蜂*10
451,,胡蜂,,待机,胡蜂*10
452,,切割者,,待机,侦查者*25|切割者*9
453,,护卫者,,待机,巡游者*5|护卫者*2|猎鸥*4|胡蜂*2
454,,胡蜂,,待机,侦查者*10|巡游者*10|胡蜂*6
455,,胡蜂,,待机,胡蜂*15
456,,切割者,,待机,切割者*12
457,,猎鸥,,待机,切割者*15|猎鸥*4
458,,护卫者,,待机,护卫者*4|胡蜂*12
459,,护卫者,,待机,护卫者*3|猎鸥*9
460,,胡蜂,,待机,切割者*9|胡蜂*9
461,,猎鸥,,待机,切割者*12|猎鸥*8
462,,护卫者,,待机,切割者*12|护卫者*4
463,,胡蜂,,待机,胡蜂*15
464,,猎鸥,,待机,切割者*12|猎鸥*8
465,,胡蜂,,待机,护卫者*8|胡蜂*8
466,,护卫者,,待机,护卫者*8|胡蜂*12
467,,切割者,,待机,切割者*9|巡游者*15|胡蜂*6
468,,切割者,,待机,切割者*20
469,,护卫者,,待机,护卫者*8|胡蜂*8
470,,切割者,,待机,切割者*25
471,,护卫者,,待机,劫豹*1|护卫者*8|猎鸥*6|胡蜂*8
472,,胡蜂,,待机,胡蜂*20
473,,护卫者,,待机,护卫者*8|胡蜂*16
474,七阶谜题,巡游者,,待机,巡游者*8
475,,巡游者,,待机,巡游者*8
476,七阶谜题,兵蚁,,待机,兵蚁*15
477,七阶谜题,胡蜂,,待机,胡蜂*4
478,七阶谜题,切割者,,待机,切割者*4|护卫者*2
479,七阶谜题,圣盾,,待机,圣盾*2|痛击者*2
480,七阶谜题,切割者,,待机,切割者*5
481,,胡蜂,,待机,胡蜂*5
482,,切割者,,待机,切割者*10
483,角先破解,切割者,,待机,切割者*12
484,,护卫者,,待机,护卫者*6|猎鸥*6
485,角先破解,护卫者,,待机,护卫者*2|胡蜂*4
486,,胡蜂,,待机,胡蜂*8
487,,切割者,,待机,切割者*10
488,角先破解,圣盾,,待机,圣盾*3|钢狮*6
489,角先破解,圣盾,,待机,圣盾*4|钢狮*4
490,,圣盾,,待机,圣盾*4|钢狮*4
491,层先调换,护卫者,,待机,护卫者*4|胡蜂*8
492,层先调换,圣盾,,待机,圣盾*5|钢狮*4
493,层先调换,胡蜂,,待机,胡蜂*16
494,层先调换,兵蚁,,待机,兵蚁*40
495,层先调换,切割者,,待机,切割者*8|巡游者*12
496,层先调换,圣盾,,待机,圣盾*3|钢狮*6
497,层先调换,护卫者,,待机,护卫者*4|猎鸥*1|胡蜂*6
498,层先调换,圣盾,,待机,圣盾*8|钢狮*8
499,层先调换,圣盾,,待机,圣盾*4|钢狮*8
500,层先调换,护卫者,,待机,护卫者*4|猎鸥*8
501,次面崩溃,护卫者,,待机,巡游者*12|护卫者*8|胡蜂*12
502,次面崩溃,护卫者,,待机,护卫者*8|痛击者*8
503,次面崩溃,胡蜂,,待机,胡蜂*18
504,次面崩溃,胡蜂,,待机,侦查者*8|胡蜂*8
505,次面崩溃,侦查者,,待机,侦查者*8|猎鸥*8
506,次面崩溃,圣盾,,待机,圣盾*8|钢狮*8
507,次面崩溃,圣盾,,待机,圣盾*4|钢狮*12
508,次面崩溃,圣盾,,待机,圣盾*20|钢狮*15
509,次面崩溃,护卫者,,待机,切割者*6|护卫者*6|痛击者*4
510,,巡游者,,待机,巡游者*8
511,,巡游者,,待机,巡游者*8
512,,兵蚁,,待机,兵蚁*15
513,,胡蜂,,待机,胡蜂*4
514,,切割者,,待机,切割者*4|护卫者*2
515,,圣盾,,待机,
516,,切割者,,待机,切割者*5
517,,胡蜂,,待机,胡蜂*5
518,,切割者,,待机,切割者*5
519,,切割者,,待机,切割者*6
520,,护卫者,,待机,护卫者*6|猎鸥*6
521,,护卫者,,待机,护卫者*2|胡蜂*4
522,,胡蜂,,待机,胡蜂*8
523,,切割者,,待机,切割者*5
524,,圣盾,,待机,圣盾*3|钢狮*3
525,,圣盾,,待机,圣盾*4|猎鸥*1|钢狮*3
526,,圣盾,,待机,圣盾*4|钢狮*4
527,,护卫者,,待机,护卫者*4|胡蜂*8
528,,圣盾,,待机,圣盾*5|钢狮*4
529,,胡蜂,,待机,胡蜂*16
530,,兵蚁,,待机,兵蚁*40
531,,切割者,,待机,切割者*8|巡游者*12
532,,圣盾,,待机,圣盾*3|钢狮*6
533,,护卫者,,待机,护卫者*4|猎鸥*1|胡蜂*6
534,,圣盾,,待机,圣盾*8|钢狮*8
535,,圣盾,,待机,圣盾*4|钢狮*8
536,,护卫者,,待机,护卫者*4|猎鸥*8
537,,护卫者,,待机,巡游者*12|护卫者*8|胡蜂*12
538,,护卫者,,待机,护卫者*8|痛击者*8
539,,胡蜂,,待机,胡蜂*18
540,,胡蜂,,待机,侦查者*8|胡蜂*8
541,,侦查者,,待机,侦查者*8|猎鸥*8
542,,圣盾,,待机,圣盾*8|钢狮*8
543,,圣盾,,待机,圣盾*4|钢狮*12
544,,圣盾,,待机,圣盾*20|钢狮*15
545,,护卫者,,待机,切割者*6|护卫者*6|痛击者*4
546,层先调换,蝎甲兽,,待机,蝎甲兽*2
547,,蝎甲兽,,待机,圣盾*8|蝎甲兽*2
548,,猎手,,待机,猎手*1|胡蜂*4
549,,行裁者,,待机,猎鸥*4|行裁者*1
550,,衔尾蛇,,待机,猎鸥*1|蝎甲兽*3|衔尾蛇*1
551,小小邮差Ⅰ,钢狮,,待机,钢狮*4
552,小小邮差Ⅰ,钢狮,,待机,钢狮*6
553,小小邮差Ⅰ,护卫者,,待机,护卫者*2|猎鸥*4
554,小小邮差Ⅱ,巡游者,,待机,巡游者*8
555,小小邮差Ⅱ,猎鸥,,待机,护卫者*3|猎鸥*3
556,小小邮差Ⅱ,圣盾,,待机,圣盾*2|钢狮*3
557,小小邮差Ⅱ,圣盾,,待机,圣盾*4|钢狮*4
558,小小邮差Ⅲ,切割者,,待机,切割者*3|巡游者*4
559,小小邮差Ⅲ,胡蜂,,待机,切割者*3|胡蜂*3
560,小小邮差Ⅲ,侦查者,,待机,侦查者*8|猎鸥*4
561,小小邮差Ⅳ,圣盾,,待机,圣盾*3|钢狮*3
562,小小邮差Ⅳ,圣盾,,待机,圣盾*4|钢狮*4
563,小小邮差Ⅳ,圣盾,,待机,圣盾*4|钢狮*6
564,小小邮差Ⅳ,蝎甲兽,,待机,圣盾*3|蝎甲兽*1|钢狮*3
565,专业帮手Ⅰ,切割者,,待机,切割者*8|巡游者*8
566,专业帮手Ⅰ,切割者,,待机,切割者*10
567,专业帮手Ⅰ,护卫者,,待机,护卫者*3|猎鸥*8
568,专业帮手Ⅰ,猎鸥,,待机,侦查者*4|猎鸥*8
569,专业帮手Ⅱ,护卫者,,待机,护卫者*3|猎鸥*6
570,专业帮手Ⅱ,切割者,,待机,切割者*8
571,专业帮手Ⅱ,侦查者,,待机,侦查者*4|猎鸥*6
572,专业帮手Ⅱ,圣盾,,待机,圣盾*3|钢狮*6
573,专业帮手Ⅱ,圣盾,,待机,圣盾*4|钢狮*8
574,专业帮手Ⅲ,圣盾,,待机,圣盾*3|钢狮*6
575,专业帮手Ⅲ,兵蚁,,待机,兵蚁*27
576,专业帮手Ⅲ,圣盾,,待机,圣盾*6|钢狮*8
577,专业帮手Ⅲ,钢狮,,待机,圣盾*4|钢狮*8
578,专业帮手Ⅲ,钢狮,,待机,圣盾*6|钢狮*8
579,专业帮手Ⅳ,侦查者,,待机,侦查者*6|猎鸥*9
580,专业帮手Ⅳ,巡游者,,待机,巡游者*20
581,专业帮手Ⅳ,切割者,,待机,切割者*15
582,专业帮手Ⅳ,胡蜂,,待机,猎鸥*12|胡蜂*8
583,专业帮手Ⅳ,护卫者,,待机,护卫者*6|胡蜂*15
584,专业帮手Ⅳ,圣盾,,待机,圣盾*6|钢狮*8
585,专业帮手Ⅳ,龙骑兵,,待机,龙骑兵*8
586,专业帮手Ⅳ,圣盾,,待机,圣盾*8|钢狮*12
587,匿名营救Ⅰ,圣盾,,待机,圣盾*6|钢狮*6
588,匿名营救Ⅰ,圣盾,,待机,圣盾*8|钢狮*8
589,匿名营救Ⅰ,护卫者,,待机,护卫者*8|猎鸥*8
590,匿名营救Ⅰ,钢狮,,待机,圣盾*10|钢狮*10
591,匿名营救Ⅱ,圣盾,,待机,圣盾*6|钢狮*6
592,匿名营救Ⅱ,切割者,,待机,切割者*16
593,匿名营救Ⅱ,胡蜂,,待机,胡蜂*12
594,匿名营救Ⅱ,钢狮,,待机,圣盾*12|钢狮*12
595,匿名营救Ⅱ,侦查者,,待机,侦查者*8|猎鸥*12
596,匿名营救Ⅱ,钢狮,,待机,圣盾*12|钢狮*15
597,匿名营救Ⅲ,切割者,,待机,切割者*20
598,匿名营救Ⅲ,圣盾,,待机,圣盾*9|钢狮*9
599,匿名营救Ⅲ,胡蜂,,待机,胡蜂*12
600,匿名营救Ⅲ,钢狮,,待机,圣盾*12|钢狮*12
601,匿名营救Ⅲ,猎鸥,,待机,猎鸥*12|胡蜂*12
602,匿名营救Ⅲ,钢狮,,待机,圣盾*12|钢狮*15
603,匿名营救Ⅳ,切割者,,待机,切割者*16
604,匿名营救Ⅳ,胡蜂,,待机,胡蜂*16
605,匿名营救Ⅳ,护卫者,,待机,护卫者*9|猎鸥*9
606,匿名营救Ⅳ,胡蜂,,待机,胡蜂*20
607,,圣盾,,待机,圣盾*12|钢狮*16
608,匿名营救Ⅳ,侦查者,,待机,侦查者*8|猎鸥*12
609,匿名营救Ⅳ,蝎甲兽,,待机,护卫者*4|猎鸥*7|蝎甲兽*1
610,内格夫小队,切割者,,待机,切割者*16
611,内格夫小队,胡蜂,,待机,胡蜂*12
612,内格夫小队,护卫者,,待机,护卫者*8|猎鸥*12
613,内格夫小队,龙骑兵,,待机,龙骑兵*8
614,内格夫小队,护卫者,,待机,护卫者*8|猎鸥*12
615,双重救援,切割者,,待机,切割者*12|巡游者*12
616,双重救援,胡蜂,,待机,胡蜂*15
617,双重救援,猎鸥,,待机,护卫者*6|猎鸥*12
618,双重救援,护卫者,,待机,护卫者*6|胡蜂*12
619,双重救援,龙骑兵,,待机,龙骑兵*8
620,重逢,切割者,,待机,切割者*12|巡游者*15
621,重逢,兵蚁,,待机,兵蚁*100
622,重逢,护卫者,,待机,护卫者*6|猎鸥*12
623,重逢,护卫者,,待机,护卫者*8|胡蜂*12
624,重逢,护卫者,,待机,护卫者*8|猎鸥*12
625,监禁者,侦查者,,待机,侦查者*10|切割者*12
626,监禁者,切割者,,待机,切割者*12|巡游者*20
627,监禁者,护卫者,,待机,护卫者*8|猎鸥*12
628,监禁者,护卫者,,待机,切割者*12|护卫者*8
629,监禁者,胡蜂,,待机,切割者*16|胡蜂*12
630,意志,切割者,,待机,切割者*16|巡游者*16
631,意志,切割者,,待机,切割者*24
632,意志,胡蜂,,待机,胡蜂*15
633,意志,护卫者,,待机,护卫者*8|胡蜂*12
634,意志,猎鸥,,待机,猎鸥*12|胡蜂*8
635,意志,护卫者,,待机,护卫者*8|胡蜂*15
636,迟来的告别,切割者,,待机,切割者*15
637,迟来的告别,胡蜂,,待机,巡游者*25|胡蜂*12
638,迟来的告别,胡蜂,,待机,侦查者*12|胡蜂*12
639,迟来的告别,猎鸥,,待机,护卫者*8|猎鸥*12
640,迟来的告别,猎鸥,,待机,猎鸥*12|胡蜂*12
641,迟来的告别,炼金术士,,待机,护卫者*9|炼金术士*1
642,迟来的告别,护卫者,,待机,护卫者*6|胡蜂*16
643,最后愿望Ⅰ,切割者,,待机,切割者*24
644,最后愿望Ⅰ,侦查者,,待机,侦查者*12|胡蜂*12
645,最后愿望Ⅰ,护卫者,,待机,护卫者*6|猎鸥*12
646,最后愿望Ⅰ,胡蜂,,待机,猎鸥*12|胡蜂*12
647,最后愿望Ⅰ,猎鸥,,待机,护卫者*8|猎鸥*12
648,最后愿望Ⅱ,切割者,,待机,切割者*12|巡游者*20
649,最后愿望Ⅱ,胡蜂,,待机,侦查者*15|胡蜂*12
650,最后愿望Ⅱ,护卫者,,待机,护卫者*8|胡蜂*12
651,最后愿望Ⅱ,猎鸥,,待机,护卫者*8|猎鸥*12
652,最后愿望Ⅱ,护卫者,,待机,切割者*20|护卫者*8
653,最后愿望Ⅲ,侦查者,,待机,侦查者*15|巡游者*15
654,最后愿望Ⅲ,胡蜂,,待机,巡游者*20|胡蜂*9
655,最后愿望Ⅲ,切割者,,待机,切割者*12|胡蜂*8
656,最后愿望Ⅲ,胡蜂,,待机,护卫者*8|胡蜂*12
657,最后愿望Ⅲ,龙骑兵,,待机,龙骑兵*10
658,最后愿望Ⅲ,猎鸥,,待机,护卫者*8|猎鸥*15
659,最后愿望Ⅳ,胡蜂,,待机,切割者*12|胡蜂*12
660,最后愿望Ⅳ,护卫者,,待机,切割者*16|护卫者*6
661,最后愿望Ⅳ,护卫者,,待机,护卫者*6|胡蜂*16
662,最后愿望Ⅳ,龙骑兵,,待机,龙骑兵*10
663,最后愿望Ⅳ,护卫者,,待机,护卫者*6|猎鸥*15
664,最后愿望Ⅳ,炼金术士,,待机,护卫者*6|炼金术士*1|猎鸥*9
665,最后愿望Ⅳ,护卫者,,待机,护卫者*12|胡蜂*15
666,最后愿望Ⅳ,龙骑兵,,待机,龙骑兵*4
667,,切割者,,待机,切割者*16
668,,胡蜂,,待机,胡蜂*12
669,,护卫者,,待机,护卫者*8|猎鸥*12
670,,龙骑兵,,待机,龙骑兵*8
671,,护卫者,,待机,护卫者*8|猎鸥*12
672,,切割者,,待机,切割者*12|巡游者*12
673,,胡蜂,,待机,胡蜂*15
674,,猎鸥,,待机,护卫者*6|猎鸥*12
675,,护卫者,,待机,护卫者*6|胡蜂*12
676,,龙骑兵,,待机,龙骑兵*8
677,,切割者,,待机,切割者*12|巡游者*15
678,,兵蚁,,待机,兵蚁*100
679,,护卫者,,待机,护卫者*6|猎鸥*12
680,,护卫者,,待机,护卫者*8|胡蜂*12
681,,护卫者,,待机,护卫者*8|猎鸥*12
682,,侦查者,,待机,侦查者*10|切割者*12
683,,切割者,,待机,切割者*12|巡游者*20
684,,护卫者,,待机,护卫者*8|猎鸥*12
685,,护卫者,,待机,切割者*12|护卫者*8
686,,胡蜂,,待机,切割者*16|胡蜂*12
687,,切割者,,待机,切割者*16|巡游者*16
688,,切割者,,待机,切割者*24
689,,胡蜂,,待机,胡蜂*15
690,,护卫者,,待机,护卫者*8|胡蜂*12
691,,猎鸥,,待机,猎鸥*12|胡蜂*8
692,,护卫者,,待机,护卫者*8|胡蜂*15
693,,切割者,,待机,切割者*15
694,,胡蜂,,待机,巡游者*25|胡蜂*12
695,,胡蜂,,待机,侦查者*12|胡蜂*12
696,,猎鸥,,待机,护卫者*8|猎鸥*12
697,,猎鸥,,待机,猎鸥*12|胡蜂*12
698,,炼金术士,,待机,护卫者*9|炼金术士*1
699,,护卫者,,待机,护卫者*6|胡蜂*16
700,,切割者,,待机,切割者*24
701,,侦查者,,待机,侦查者*12|胡蜂*12
702,,护卫者,,待机,护卫者*6|猎鸥*12
703,,胡蜂,,待机,猎鸥*12|胡蜂*12
704,,猎鸥,,待机,护卫者*8|猎鸥*12
705,,切割者,,待机,切割者*12|巡游者*20
706,,胡蜂,,待机,侦查者*15|胡蜂*12
707,,护卫者,,待机,护卫者*8|胡蜂*12
708,,猎鸥,,待机,护卫者*8|猎鸥*12
709,,护卫者,,待机,切割者*20|护卫者*8
710,,侦查者,,待机,侦查者*15|巡游者*15
711,,胡蜂,,待机,巡游者*20|胡蜂*9
712,,切割者,,待机,切割者*12|胡蜂*8
713,,胡蜂,,待机,护卫者*8|胡蜂*12
714,,龙骑兵,,待机,龙骑兵*10
715,,猎鸥,,待机,护卫者*8|猎鸥*15
716,,胡蜂,,待机,切割者*12|胡蜂*12
717,,护卫者,,待机,切割者*16|护卫者*6
718,,护卫者,,待机,护卫者*6|胡蜂*16
719,,龙骑兵,,待机,龙骑兵*10
720,,护卫者,,待机,护卫者*6|猎鸥*15
721,,炼金术士,,待机,护卫者*6|炼金术士*1|猎鸥*9
722,,护卫者,,待机,护卫者*12|胡蜂*15
723,,龙骑兵,,待机,龙骑兵*42
724,最后愿望Ⅳ,龙骑兵,,待机,龙骑兵*4
725,最后愿望Ⅳ,龙骑兵,,待机,龙骑兵*5
726,一周的队友Ⅰ,圣盾,,待机,圣盾*9|钢狮*9
727,一周的队友Ⅰ,圣盾,,待机,圣盾*9|钢狮*12
728,一周的队友Ⅰ,胡蜂,,待机,胡蜂*16
729,一周的队友Ⅰ,切割者,,待机,切割者*20
730,一周的队友Ⅰ,圣盾,,待机,圣盾*12|钢狮*12
731,一周的队友Ⅰ,圣盾,,待机,圣盾*15|钢狮*15
732,一周的队友Ⅱ,切割者,,待机,切割者*24
733,一周的队友Ⅱ,猎鸥,,待机,巡游者*12|猎鸥*12
734,一周的队友Ⅱ,圣盾,,待机,圣盾*12|钢狮*12
735,一周的队友Ⅱ,侦查者,,待机,侦查者*8|猎鸥*12
736,一周的队友Ⅱ,圣盾,,待机,圣盾*12|钢狮*16
737,一周的队友Ⅲ,猎鸥,,待机,猎鸥*32
738,一周的队友Ⅲ,侦查者,,待机,侦查者*8|猎鸥*12
739,一周的队友Ⅲ,巡游者,,待机,巡游者*32
740,一周的队友Ⅲ,护卫者,,待机,护卫者*12|猎鸥*16
741,一周的队友Ⅲ,侦查者,,待机,侦查者*6|猎鸥*16
742,一周的队友Ⅲ,胡蜂,,待机,巡游者*16|胡蜂*16
743,,圣盾,,待机,圣盾*9|钢狮*9
744,一周的队友Ⅳ,护卫者,,待机,护卫者*9|猎鸥*12
745,一周的队友Ⅳ,侦查者,,待机,侦查者*6|猎鸥*12
746,一周的队友Ⅳ,圣盾,,待机,圣盾*12|钢狮*16
747,一周的队友Ⅳ,护卫者,,待机,护卫者*16|猎鸥*16
748,一周的队友Ⅳ,圣盾,,待机,圣盾*16|钢狮*16
749,一周的队友Ⅳ,蝎甲兽,,待机,蝎甲兽*2
750,新工作,巡游者,,待机,巡游者*16
751,新工作,切割者,,待机,切割者*12
752,新工作,胡蜂,,待机,胡蜂*12
753,新工作,护卫者,,待机,护卫者*9|猎鸥*9
754,新工作,龙骑兵,,待机,龙骑兵*12
755,破坏活动,巡游者,,待机,巡游者*20
756,破坏活动,切割者,,待机,切割者*16
757,破坏活动,护卫者,,待机,护卫者*9|猎鸥*9
758,破坏活动,胡蜂,,待机,胡蜂*16
759,破坏活动,护卫者,,待机,护卫者*9|猎鸥*12
760,日常巡逻,巡游者,,待机,巡游者*20
761,日常巡逻,切割者,,待机,切割者*16
762,日常巡逻,胡蜂,,待机,胡蜂*16
763,日常巡逻,护卫者,,待机,护卫者*12|猎鸥*16
764,日常巡逻,护卫者,,待机,护卫者*16|胡蜂*16
765,日常巡逻,猎鸥,,待机,护卫者*12|猎鸥*16
766,突袭,切割者,,待机,切割者*16
767,突袭,巡游者,,待机,巡游者*25
768,突袭,胡蜂,,待机,胡蜂*16
769,突袭,猎鸥,,待机,侦查者*9|猎鸥*16
770,突袭,护卫者,,待机,护卫者*9|胡蜂*16
771,突袭,龙骑兵,,待机,龙骑兵*8
772,猫鼠游戏,切割者,,待机,切割者*16
773,猫鼠游戏,侦查者,,待机,侦查者*9|切割者*16
774,猫鼠游戏,胡蜂,,待机,胡蜂*16
775,猫鼠游戏,护卫者,,待机,护卫者*9|猎鸥*16
776,猫鼠游戏,护卫者,,待机,护卫者*9|胡蜂*16
777,猫鼠游戏,猎鸥,,待机,护卫者*12|猎鸥*16
778,重逢,巡游者,,待机,巡游者*25
779,重逢,切割者,,待机,切割者*16
780,重逢,侦查者,,待机,侦查者*12|巡游者*20
781,重逢,胡蜂,,待机,胡蜂*16
782,重逢,护卫者,,待机,护卫者*9|猎鸥*16
783,重逢,龙骑兵,,待机,龙骑兵*12
784,重逢,梦想家,,待机,护卫者*9|梦想家*1|猎鸥*9
785,回收行动Ⅰ,切割者,,待机,切割者*16|巡游者*16
786,回收行动Ⅰ,胡蜂,,待机,胡蜂*16
787,回收行动Ⅰ,护卫者,,待机,护卫者*9|猎鸥*16
788,回收行动Ⅰ,护卫者,,待机,护卫者*9|胡蜂*16
789,回收行动Ⅰ,侦查者,,待机,侦查者*9|胡蜂*16
790,回收行动Ⅰ,龙骑兵,,待机,龙骑兵*8
791,回收行动Ⅱ,切割者,,待机,切割者*16|巡游者*16
792,回收行动Ⅱ,胡蜂,,待机,胡蜂*20
793,回收行动Ⅱ,胡蜂,,待机,巡游者*25|胡蜂*15
794,回收行动Ⅱ,护卫者,,待机,护卫者*9|猎鸥*16
795,回收行动Ⅱ,猎鸥,,待机,侦查者*9|猎鸥*16
796,回收行动Ⅱ,护卫者,,待机,护卫者*9|胡蜂*16
797,回收行动Ⅱ,龙骑兵,,待机,龙骑兵*12
798,回收行动Ⅲ,切割者,,待机,切割者*9|巡游者*25
799,回收行动Ⅲ,胡蜂,,待机,胡蜂*16
800,回收行动Ⅲ,侦查者,,待机,侦查者*9|切割者*16
801,回收行动Ⅲ,侦查者,,待机,侦查者*9|猎鸥*16
802,回收行动Ⅲ,护卫者,,待机,护卫者*9|猎鸥*16
803,回收行动Ⅲ,护卫者,,待机,护卫者*9|胡蜂*16
804,回收行动Ⅲ,龙骑兵,,待机,龙骑兵*8
805,回收行动Ⅲ,猎鸥,,待机,护卫者*16|猎鸥*16
806,回收行动Ⅳ,切割者,,待机,切割者*20
807,回收行动Ⅳ,侦查者,,待机,侦查者*12|胡蜂*12
808,回收行动Ⅳ,侦查者,,待机,侦查者*12|切割者*16|巡游者*25
809,回收行动Ⅳ,护卫者,,待机,护卫者*16|猎鸥*16
810,回收行动Ⅳ,护卫者,,待机,护卫者*16|胡蜂*16
811,回收行动Ⅳ,胡蜂,,待机,侦查者*16|胡蜂*16
812,回收行动Ⅳ,胡蜂,,待机,胡蜂*25
813,回收行动Ⅳ,梦想家,,待机,梦想家*1|猎鸥*12|胡蜂*12
878,狼獾成灾Ⅰ,巡游者,,待机,巡游者*8
879,狼獾成灾Ⅰ,侦查者,,待机,侦查者*4|巡游者*4
880,狼獾成灾Ⅰ,切割者,,待机,切割者*5
881,狼獾成灾Ⅰ,胡蜂,,待机,胡蜂*4
882,狼獾成灾Ⅰ,切割者,,待机,切割者*8
883,狼獾成灾Ⅰ,胡蜂,,待机,胡蜂*5
884,狼獾成灾Ⅱ,切割者,,待机,切割者*8
885,狼獾成灾Ⅱ,巡游者,,待机,巡游者*15
886,,胡蜂,,待机,胡蜂*5
887,狼獾成灾Ⅱ,护卫者,,待机,护卫者*3|胡蜂*3
888,狼獾成灾Ⅱ,胡蜂,,待机,切割者*4|胡蜂*4
889,狼獾成灾Ⅱ,龙骑兵,,待机,龙骑兵*4
890,狼獾成灾Ⅲ,巡游者,,待机,巡游者*15
891,,侦查者,,待机,侦查者*3|切割者*6
892,,胡蜂,,待机,胡蜂*8
893,狼獾成灾Ⅲ,护卫者,,待机,切割者*6|护卫者*3
894,狼獾成灾Ⅲ,侦查者,,待机,侦查者*4|胡蜂*4
895,狼獾成灾Ⅲ,护卫者,,待机,护卫者*3|猎鸥*6
896,狼獾成灾Ⅲ,龙骑兵,,待机,龙骑兵*4
897,,护卫者,,待机,护卫者*4|猎鸥*8
898,狼獾成灾Ⅳ,切割者,,待机,切割者*12
899,狼獾成灾Ⅳ,巡游者,,待机,巡游者*24
900,狼獾成灾Ⅳ,侦查者,,待机,侦查者*4|胡蜂*6
901,,护卫者,,待机,护卫者*4|猎鸥*8
902,狼獾成灾Ⅳ,侦查者,,待机,侦查者*6|猎鸥*8
903,狼獾成灾Ⅳ,猎鸥,,待机,护卫者*6|猎鸥*6
904,狼獾成灾Ⅳ,龙骑兵,,待机,龙骑兵*4
905,狼獾成灾Ⅳ,计量官,,待机,猎鸥*8|胡蜂*8|计量官*1
906,,圣盾,,待机,圣盾*6|钢狮*6
907,,圣盾,,待机,圣盾*4|钢狮*8
908,灯火管制Ⅰ,圣盾,,待机,圣盾*6|钢狮*8
909,灯火管制Ⅰ,圣盾,,待机,圣盾*8|钢狮*6
910,,狼蛛,,待机,狼蛛*30
911,,圣盾,,待机,圣盾*8|钢狮*8
912,,圣盾,,待机,圣盾*6|钢狮*6
913,灯火管制Ⅱ,钢狮,,待机,圣盾*6|钢狮*8
914,,钢狮,,待机,狼蛛*24
915,,圣盾,,待机,残兽*8
916,灯火管制Ⅱ,胡蜂,,待机,胡蜂*15
917,灯火管制Ⅱ,猎鸥,,待机,护卫者*6|猎鸥*12
918,,圣盾,,待机,圣盾*8|钢狮*12
919,灯火管制Ⅲ,圣盾,,待机,圣盾*8|钢狮*8
920,灯火管制Ⅲ,钢狮,,待机,圣盾*6|钢狮*9
921,灯火管制Ⅲ,胡蜂,,待机,巡游者*12|胡蜂*8
922,灯火管制Ⅲ,切割者,,待机,切割者*15
923,灯火管制Ⅲ,圣盾,,待机,圣盾*9|钢狮*9
924,灯火管制Ⅲ,胡蜂,,待机,切割者*8|巡游者*12|胡蜂*8
925,灯火管制Ⅲ,护卫者,,待机,护卫者*9|胡蜂*9
926,,钢狮,,待机,圣盾*12|钢狮*12
927,灯火管制Ⅰ,切割者,,待机,切割者*12
928,灯火管制Ⅰ,胡蜂,,待机,胡蜂*12
929,灯火管制Ⅰ,猎鸥,,待机,护卫者*6|猎鸥*8
930,灯火管制Ⅰ,胡蜂,,待机,猎鸥*10|胡蜂*10
931,灯火管制Ⅱ,切割者,,待机,切割者*15
932,灯火管制Ⅱ,侦查者,,待机,侦查者*4|猎鸥*8
933,灯火管制Ⅱ,胡蜂,,待机,胡蜂*15
934,,龙骑兵,,待机,龙骑兵*4
935,灯火管制Ⅳ,巡游者,,待机,巡游者*16|猎鸥*9
936,灯火管制Ⅳ,切割者,,待机,切割者*16
